latitude,longitude,datetime,decibel_level,hour,day_of_week,is_weekend,temperature_c,humidity_%,wind_speed_kmh,precipitation_mm,traffic_density,near_airport,near_highway,near_construction,population_density,park_proximity,industrial_zone,vehicle_count,honking_events,public_event,holiday,school_zone,noise_complaints,sensor_id,id,date_only,date,hour_of_day,noise_category
40.644957559646656,-74.17754435050219,2023-05-10T00:43:00.000Z,65.28457581183159,0,4,0,19.200285223132738,80.89341537232247,9.23761436882935,0.09798360276890548,1,0,0,1,2996,0,0,19,4,0,1,0,2,26,585,2023-05-10,2023-05-10,0,Moderate
40.60892293060775,-74.11633934799947,2023-01-17T14:57:00.000Z,67.2155847362421,14,3,0,11.901648789946584,38.21479575550275,2.8325880554305805,0.3233018996347833,2,0,1,0,27896,1,0,17,5,0,0,0,1,10,586,2023-01-17,2023-01-17,14,Moderate
40.73873713956675,-73.71487144513698,2023-11-29T22:13:00.000Z,68.37957528232118,22,4,0,14.001712181410694,36.097299078072396,25.872226413963876,1.283734075222411,1,1,0,0,25307,1,0,20,3,0,0,0,2,17,587,2023-11-29,2023-11-29,22,Moderate
40.875627079405156,-74.0657331219662,2023-04-19T15:03:00.000Z,62.43659321627508,15,4,0,24.886966405243026,28.346000447250105,30.514219115854864,0.7574920655443877,3,0,0,0,24794,1,0,25,2,0,0,0,1,2,588,2023-04-19,2023-04-19,15,Moderate
40.58807328077992,-73.92787301694315,2023-08-22T08:34:00.000Z,60.696906800453576,8,3,0,28.26747789829283,42.05395476253196,27.29916264947448,0.34040948337561344,3,0,1,0,23123,1,0,20,3,0,0,0,0,18,589,2023-08-22,2023-08-22,8,Moderate
40.639123683160875,-73.73961669576832,2023-05-01T07:06:00.000Z,57.07476552884788,7,2,0,13.899450935859168,58.19259250990054,19.4198356466349,1.5505997658626758,3,0,0,0,8233,0,0,33,2,0,0,0,1,41,590,2023-05-01,2023-05-01,7,Moderate
40.76399361841367,-73.73084759077577,2023-10-03T03:09:00.000Z,77.3000057271915,3,3,0,14.070634024904559,40.24247776995102,10.57971493389914,3.9649451764821286,3,0,0,0,17347,0,0,16,3,0,0,0,1,43,591,2023-10-03,2023-10-03,3,Moderate
40.80181714963387,-73.88154884127263,2023-06-11T03:16:00.000Z,66.23078201656182,3,1,1,25.342048993127534,76.30242282680209,23.07043389743697,0.19682467838952267,5,1,1,1,28276,1,0,23,2,0,0,1,1,5,592,2023-06-11,2023-06-11,3,Moderate
40.557196672821135,-73.89852856176027,2023-05-11T09:58:00.000Z,77.39584006441561,9,5,0,26.303018318296093,63.6640533455597,29.60143779936708,0.09492395900662332,3,0,0,0,23836,1,0,17,1,0,0,0,1,4,593,2023-05-11,2023-05-11,9,Moderate
40.8616634777975,-73.79825862835156,2023-07-30T15:53:00.000Z,69.96873590507597,15,1,1,2.5420345664022346,37.45067450032279,2.9585274908382386,0.0028384535198940374,1,0,0,0,27514,1,0,17,4,0,0,0,1,1,594,2023-07-30,2023-07-30,15,Moderate
40.64523291855945,-73.77482599944005,2023-01-12T22:58:00.000Z,47.06893547465423,22,5,0,22.78914246026268,22.30838605778154,17.519909915822165,0.16865486398630614,2,0,0,0,7408,1,1,16,3,0,0,0,0,26,595,2023-01-12,2023-01-12,22,Low
40.70235547155379,-73.91523011021646,2023-03-15T09:56:00.000Z,70.15294321624468,9,4,0,18.956181769121265,24.07174311046473,32.12496664716154,1.4515507652346284,1,0,0,0,12881,0,0,25,2,1,0,0,1,13,596,2023-03-15,2023-03-15,9,Moderate
40.83791329124676,-73.85178509648195,2023-02-04T15:58:00.000Z,75.71929865211797,15,7,1,12.30192531495911,36.29111693090375,4.504285961572472,0.9291116817769264,5,0,0,1,23011,1,0,23,3,0,0,0,2,9,597,2023-02-04,2023-02-04,15,Moderate
40.848387649498434,-74.02473973285691,2023-01-20T01:47:00.000Z,76.62838577534986,1,6,0,22.193723323045162,82.52653030469628,10.432337087711051,0.7250132152532245,5,0,1,0,23252,1,0,20,1,0,0,0,0,35,598,2023-01-20,2023-01-20,1,Moderate
40.74779613840384,-73.76850158432056,2023-10-21T08:25:00.000Z,72.03440133138895,8,7,1,14.184389390030868,48.688693467671584,32.07681569023931,1.3153449475356696,5,0,1,1,18969,0,0,21,3,0,0,1,1,39,599,2023-10-21,2023-10-21,8,Moderate
40.51678048937266,-73.9666534395578,2023-08-04T13:20:00.000Z,70.64842358600123,13,6,0,9.220873091030773,20.400465207937522,22.109897903868138,0.5956472509228461,2,0,0,0,9714,1,0,18,3,0,0,0,4,26,600,2023-08-04,2023-08-04,13,Moderate
40.85476996008371,-73.84262336177802,2023-04-02T06:10:00.000Z,75.48482651050593,6,1,1,29.255405427834102,34.62222249003902,21.348826454083223,1.6477673188229505,3,0,0,1,18011,0,0,23,1,0,0,0,1,4,601,2023-04-02,2023-04-02,6,Moderate
40.791175722789504,-74.1523195393635,2023-12-05T03:28:00.000Z,74.07962313627048,3,3,0,20.168087453952015,38.73667318386099,16.149320164197206,5.408935444992771,1,0,0,1,13199,0,0,26,3,0,0,0,0,28,602,2023-12-05,2023-12-05,3,Moderate
40.59059831007917,-73.77213137054711,2023-09-23T23:54:00.000Z,49.54270213309267,23,7,1,16.215371207174876,31.8340424393594,15.073422440646628,0.8519184022657607,5,0,1,0,12769,1,0,28,0,0,0,0,0,22,603,2023-09-23,2023-09-23,23,Low
40.555008377658396,-73.94367262342747,2023-03-30T00:44:00.000Z,63.51030690232703,0,5,0,12.389306869268209,64.32984376330968,17.533311024574154,2.5237983831212056,2,0,0,1,27494,1,0,17,1,0,0,0,0,38,604,2023-03-30,2023-03-30,0,Moderate
40.707331860945494,-73.97830999281041,2023-12-04T07:45:00.000Z,64.22778954776955,7,2,0,9.667145850278569,80.47323214058792,5.795946372293841,0.44025766486914697,1,1,1,0,11714,1,0,27,2,0,0,0,3,17,605,2023-12-04,2023-12-04,7,Moderate
40.86529622102259,-73.87388787022726,2023-02-05T11:58:00.000Z,78.46225756202747,11,1,1,13.67951427346427,31.385655273293043,36.88370614289327,11.890022270657596,2,0,1,1,11580,1,0,25,1,0,1,0,3,27,606,2023-02-05,2023-02-05,11,Moderate
40.81976415956362,-74.19809003867071,2023-06-22T09:08:00.000Z,59.47079162632698,9,5,0,6.636322290411297,58.641272060695584,13.394278039959246,0.17911474485871662,1,0,0,0,8796,0,0,23,6,0,0,0,1,8,607,2023-06-22,2023-06-22,9,Moderate
40.61481525326997,-73.995164473312,2023-09-08T08:51:00.000Z,74.00533077331592,8,6,0,22.33323062611973,48.202270526964156,21.402949991168583,3.510664487352092,3,0,0,0,26509,0,0,17,4,0,0,1,1,46,608,2023-09-08,2023-09-08,8,Moderate
40.72701633930462,-74.00529753051056,2023-04-05T14:30:00.000Z,60.05034519631927,14,4,0,16.090088175619083,32.48787763500067,2.556926567677551,3.7143242877976146,3,0,0,0,23842,0,0,17,0,0,0,0,0,6,609,2023-04-05,2023-04-05,14,Moderate
40.594420185338585,-74.03848632712295,2023-06-09T00:40:00.000Z,69.10550085327617,0,6,0,20.738465290661757,69.9740208858544,27.260581417693516,0.9902841708239828,5,0,1,1,14101,0,0,20,2,0,0,0,0,1,610,2023-06-09,2023-06-09,0,Moderate
40.672355009464724,-73.78729216793803,2023-02-04T07:59:00.000Z,64.20611575594297,7,7,1,16.03648562611868,37.60591277734805,33.20555609106614,0.16788648671208442,3,0,0,1,19315,0,0,25,5,1,0,0,1,34,611,2023-02-04,2023-02-04,7,Moderate
40.7545165415917,-73.72094099554029,2023-01-10T18:43:00.000Z,69.99095816137749,18,3,0,23.364719336006797,30.46560476644873,17.044006159234407,1.1300419082032571,1,0,0,0,17951,0,0,26,1,0,0,0,1,24,612,2023-01-10,2023-01-10,18,Moderate
40.65661027927113,-73.86445342145701,2023-12-23T21:29:00.000Z,65.4128745558744,21,7,1,23.604913632819038,61.38700340254299,37.90606612324356,1.654119717586699,1,0,1,0,22181,1,0,20,3,0,0,0,5,46,613,2023-12-23,2023-12-23,21,Moderate
40.69318754883414,-74.08696046449472,2023-03-11T05:42:00.000Z,70.36413899891343,5,7,1,20.769191843340597,43.43204722595536,22.418939286940073,1.9233111665436102,2,1,0,1,10033,1,0,14,0,0,0,1,0,16,614,2023-03-11,2023-03-11,5,Moderate
40.871879060937026,-74.10788758038099,2023-05-17T16:14:00.000Z,62.84332362452368,16,4,0,27.035308968856995,71.71446202430184,33.4098219095201,11.038452306671918,5,0,0,1,20736,1,0,22,2,0,0,0,1,44,615,2023-05-17,2023-05-17,16,Moderate
40.56928074796401,-74.15990999295906,2023-08-20T02:32:00.000Z,76.80640912452145,2,1,1,22.92199779554003,39.97837032119891,4.008453962020981,0.8508103830230884,5,0,0,0,10897,1,0,24,3,0,0,0,0,32,616,2023-08-20,2023-08-20,2,Moderate
40.720762735509794,-73.79588239499539,2023-03-25T08:38:00.000Z,50.64090476131472,8,7,1,18.609115362746707,85.54467904774897,24.548487274169123,2.787253462134388,2,0,0,0,5683,0,0,14,7,0,0,1,1,21,617,2023-03-25,2023-03-25,8,Low
40.761098443140746,-73.94653978101908,2023-04-15T13:53:00.000Z,74.32434870954667,13,7,1,18.767001060545006,24.66395988872623,3.799465799092485,0.45698454358425855,1,1,0,0,18057,1,0,25,6,0,0,0,1,7,618,2023-04-15,2023-04-15,13,Moderate
40.73850795139282,-73.99083306794886,2023-11-30T18:05:00.000Z,64.36876986888751,18,5,0,26.950026175575623,32.018579518994386,3.064792557185947,0.7815490936933758,4,0,0,0,1997,0,1,22,1,0,0,0,0,33,619,2023-11-30,2023-11-30,18,Moderate
40.54692327558496,-73.8971810553383,2023-11-11T16:20:00.000Z,58.31654805153198,16,7,1,21.07640233605958,37.50397309571072,7.533874931578004,1.7277440842221612,2,0,1,0,21818,0,0,18,5,0,0,0,0,46,620,2023-11-11,2023-11-11,16,Moderate
40.59501765234973,-74.15771731095138,2023-06-18T04:12:00.000Z,48.83286625051986,4,1,1,25.74362091201978,83.4166343436251,23.778954196504756,0.8373894874681087,5,0,0,0,8413,1,0,20,3,0,0,0,1,31,621,2023-06-18,2023-06-18,4,Low
40.642153827474296,-73.92985173410484,2023-10-08T03:50:00.000Z,72.09352514455317,3,1,1,16.10743312267181,81.50883086782531,3.7304048072332696,9.306972118226504,1,0,0,0,12798,0,0,18,4,0,0,0,1,3,622,2023-10-08,2023-10-08,3,Moderate
40.53224060550285,-73.73480078991534,2023-07-24T12:03:00.000Z,60.92539892708398,12,2,0,6.233906785333158,57.264340956824014,26.97764285467474,5.806723992166743,3,1,0,0,17336,1,0,20,4,0,0,0,1,47,623,2023-07-24,2023-07-24,12,Moderate
40.65547091587579,-74.16886344705907,2023-05-22T15:50:00.000Z,57.64696539318048,15,2,0,14.402695613458098,71.37442592013903,0.8087008059118972,0.23818148690730329,2,0,0,0,4216,1,1,20,2,0,0,0,2,14,624,2023-05-22,2023-05-22,15,Moderate
40.70125450343203,-73.88195197679524,2023-03-22T10:21:00.000Z,70.0024046943657,10,4,0,16.410257945533516,40.82448689948677,32.699930261026665,0.9929673803501252,1,0,0,0,12791,1,0,19,3,0,1,0,1,50,625,2023-03-22,2023-03-22,10,Moderate
40.59893924069728,-74.12857485634959,2023-06-25T23:13:00.000Z,61.849132688058916,23,1,1,21.667723584537143,25.005211703214474,10.962168297181911,0.7082059319115,1,0,1,0,23943,0,0,14,2,0,0,1,1,27,626,2023-06-25,2023-06-25,23,Moderate
40.51341297389431,-74.13286257454887,2023-04-06T10:30:00.000Z,61.535734939931004,10,5,0,22.508866374950763,61.376676637492984,12.569660819980196,1.514921886191146,3,0,0,1,14703,0,0,23,4,0,0,0,0,18,627,2023-04-06,2023-04-06,10,Moderate
40.526142536319576,-74.1662487266581,2023-07-08T09:35:00.000Z,75.97300187543709,9,7,1,7.9841815886272975,82.34666731243351,23.79873429365881,2.0769748734836355,5,0,0,0,1864,0,1,20,2,0,0,0,1,8,628,2023-07-08,2023-07-08,9,Moderate
40.7503565505748,-73.9981994988192,2023-07-17T21:00:00.000Z,54.097915932005705,21,2,0,10.319994452598301,79.27481190181805,39.562978618948186,0.24199083773340588,3,0,0,1,26440,0,0,19,4,1,0,0,1,22,629,2023-07-17,2023-07-17,21,Low
40.772056308704116,-73.98619933314833,2023-10-13T13:40:00.000Z,47.54292567140348,13,6,0,26.484904429634405,43.28710905712267,35.92916772651321,0.6346016771851289,2,0,0,0,9186,1,0,17,4,0,1,0,0,38,630,2023-10-13,2023-10-13,13,Low
40.887551142114276,-73.76184028342885,2023-09-14T22:05:00.000Z,72.1587274469096,22,5,0,16.35308263019293,46.23117157750319,39.59469936151574,2.024196757961628,1,0,1,0,20318,1,0,25,2,0,0,0,0,40,631,2023-09-14,2023-09-14,22,Moderate
40.56381787204528,-74.16676833711186,2023-07-01T23:42:00.000Z,75.53891552295883,23,7,1,20.06303477031611,30.71794120405389,2.8684208353973073,0.05893750487143509,1,0,1,0,28696,0,0,22,5,0,0,1,2,39,632,2023-07-01,2023-07-01,23,Moderate
40.50302514999126,-73.73101738428305,2023-06-10T06:14:00.000Z,54.4489232451955,6,7,1,18.869999863955954,53.17438326378343,22.306449904896652,9.402806037404178,2,0,1,0,20694,0,0,25,2,0,0,0,2,4,633,2023-06-10,2023-06-10,6,Low
40.641300563400826,-73.79062988525797,2023-12-05T20:40:00.000Z,61.81251684753867,20,3,0,25.81676892547266,23.883875944753743,13.582593822541149,1.1502351650499794,3,0,0,1,13085,1,0,22,4,0,0,0,4,39,634,2023-12-05,2023-12-05,20,Moderate
40.532868666990574,-74.07357094087494,2023-10-28T00:55:00.000Z,54.915512674526504,0,7,1,31.38403828336888,28.949767253608687,35.49164007109318,0.015520601468977118,3,0,0,1,28640,0,0,24,3,0,0,1,0,21,635,2023-10-28,2023-10-28,0,Low
40.80222045541722,-73.74692837261712,2023-11-10T05:12:00.000Z,84.4121743646375,5,6,0,12.26976481337945,21.09503067152039,6.138273284326483,0.9045633207756697,2,0,1,0,22337,0,1,14,5,0,0,0,0,25,636,2023-11-10,2023-11-10,5,Moderate
40.81891814631182,-73.92671142898385,2023-12-06T03:17:00.000Z,73.8750396741406,3,4,0,18.72042173366266,43.24517235766743,31.68868132621407,1.485876821431502,3,0,0,0,26099,0,0,27,1,0,0,0,1,10,637,2023-12-06,2023-12-06,3,Moderate
40.81453800576622,-73.83173238583261,2023-04-02T21:15:00.000Z,79.53275476042545,21,1,1,12.708345053156556,84.0833816852832,13.752899650350097,1.3718044672318923,1,0,0,0,28671,0,0,23,2,0,0,0,1,44,638,2023-04-02,2023-04-02,21,Moderate
40.65207824751434,-73.75131706710454,2023-04-06T19:29:00.000Z,59.3442363212601,19,5,0,24.049738692890458,76.18730687684007,37.91668315737988,1.788015136758212,4,0,1,1,19451,1,0,18,4,0,0,1,0,23,639,2023-04-06,2023-04-06,19,Moderate
40.567205683097946,-73.93098864731805,2023-05-24T04:57:00.000Z,65.19344070811755,4,4,0,30.48745816641238,85.41906507802973,9.34316332487465,3.617153845499674,4,0,0,0,27207,1,0,27,2,0,0,0,1,43,640,2023-05-24,2023-05-24,4,Moderate
40.531767747595595,-73.92366886611163,2023-12-20T14:19:00.000Z,67.94971455708821,14,4,0,1.3056614373459219,86.80421661363106,29.91106553088403,0.04500325056292082,3,0,1,0,6838,0,0,13,4,0,0,0,1,16,641,2023-12-20,2023-12-20,14,Moderate
40.726008797143606,-74.08430968181158,2023-07-16T18:34:00.000Z,58.13284656996704,18,1,1,11.47340129772609,44.773407837980116,7.978507473322081,0.2191430237776583,4,0,1,0,27466,1,0,30,2,0,0,0,2,3,642,2023-07-16,2023-07-16,18,Moderate
40.64489417666091,-74.17987099849539,2023-01-15T17:55:00.000Z,58.16365717713612,17,1,1,4.46138578178296,29.336686564641997,16.29339682013043,2.9909816819010286,4,0,0,0,21404,1,0,23,3,0,0,0,0,1,643,2023-01-15,2023-01-15,17,Moderate
40.564488514901605,-74.09899216579876,2023-05-13T20:20:00.000Z,71.4648953772577,20,7,1,23.06895591520148,26.530116930537794,10.607235005212914,3.793916890662803,1,0,0,0,1260,0,0,20,1,0,0,0,0,32,644,2023-05-13,2023-05-13,20,Moderate
40.600097159265836,-73.99448946236723,2023-12-03T04:23:00.000Z,43.943530581596754,4,1,1,17.861439588355044,41.06433512157932,16.847655193015633,1.2713883336320873,3,0,0,0,1257,0,0,18,1,0,0,1,3,47,645,2023-12-03,2023-12-03,4,Low
40.71981155292949,-73.74995840849176,2023-09-02T04:29:00.000Z,52.77104980444436,4,7,1,20.737895138529083,31.22163276608982,13.408927208542867,1.7962074841403974,5,0,0,0,7382,0,0,22,3,0,0,0,1,16,646,2023-09-02,2023-09-02,4,Low
40.73334750603886,-73.91531131940886,2023-08-07T09:52:00.000Z,68.51479900352201,9,2,0,5.544207486449455,22.340658989276836,37.80202213578414,1.6101282775333279,1,0,1,0,19944,0,0,22,2,0,1,0,2,2,647,2023-08-07,2023-08-07,9,Moderate
40.54542303687985,-74.1611753326642,2023-10-03T13:55:00.000Z,63.59624941094663,13,3,0,15.597558512098736,31.07685192706839,37.15786942290493,0.40053230425627895,4,0,0,0,10512,0,0,14,4,0,1,0,2,42,648,2023-10-03,2023-10-03,13,Moderate
40.63930218680932,-73.73538597318408,2023-01-03T13:38:00.000Z,75.69771454983851,13,3,0,16.38589521033471,35.742074615787224,6.999873150023359,1.6417981432600082,4,0,0,0,17520,1,0,22,3,1,0,0,2,46,649,2023-01-03,2023-01-03,13,Moderate
40.58256850870424,-73.82049735873903,2023-09-10T15:38:00.000Z,78.5107289241314,15,1,1,10.066052871951639,65.773080245848,17.915653793778525,0.1330807986172567,1,0,0,0,4410,0,0,20,3,0,0,0,1,17,650,2023-09-10,2023-09-10,15,Moderate
40.715796516950135,-74.11031765899389,2023-12-22T00:10:00.000Z,34.92367660306243,0,6,0,15.90825937679557,25.10778330479814,13.101890837539717,2.240186602434522,5,0,0,0,25120,1,0,24,6,0,1,0,1,3,651,2023-12-22,2023-12-22,0,Low
40.54100389119627,-73.94249717014515,2023-04-03T07:41:00.000Z,84.48342644789813,7,2,0,16.994383290720172,41.71030547635614,24.42571003686579,4.571056926644391,4,0,0,0,20491,0,1,21,2,0,0,0,1,24,652,2023-04-03,2023-04-03,7,Moderate
40.67812210200107,-73.81957433453461,2023-07-31T06:15:00.000Z,72.4245891359262,6,2,0,13.200275576869089,55.35404601892861,6.888732888281308,6.948372678947437,2,0,0,0,8668,1,0,13,3,0,0,1,0,24,653,2023-07-31,2023-07-31,6,Moderate
40.84756199379149,-73.86123419305817,2023-09-18T15:55:00.000Z,65.67838513916938,15,2,0,22.772203861705993,43.14430684016794,26.470606189095832,1.8910868742024276,5,0,0,0,5653,0,0,19,4,0,0,0,1,43,654,2023-09-18,2023-09-18,15,Moderate
40.542637212123196,-73.88202983658665,2023-08-16T03:45:00.000Z,60.46363612408317,3,4,0,1.3509783808867013,86.71509380354959,24.22281095575721,1.488364039881137,2,0,1,0,14764,1,1,20,7,0,0,0,0,12,655,2023-08-16,2023-08-16,3,Moderate
40.60186824881842,-73.87148475088294,2023-03-21T07:03:00.000Z,65.03147726906326,7,3,0,28.125943038759573,27.570215963603907,20.803597504233373,0.2630318056296814,5,0,0,1,10124,0,1,20,1,0,0,0,1,33,656,2023-03-21,2023-03-21,7,Moderate
40.757026079814075,-73.73676810102191,2023-08-15T09:02:00.000Z,63.658197893230756,9,3,0,25.428793809584825,60.20999381022012,17.107716364648184,1.5299720534835741,5,0,0,0,23355,0,0,17,0,0,0,0,4,3,657,2023-08-15,2023-08-15,9,Moderate
40.66784002497111,-73.88179931490829,2023-02-10T22:57:00.000Z,80.30195198863352,22,6,0,18.939164911970906,72.77563791089969,2.9104950495850845,0.07576781329803636,5,0,0,1,1397,0,0,12,3,1,0,0,2,6,658,2023-02-10,2023-02-10,22,Moderate
40.50581786626715,-74.16354908231605,2023-09-28T21:14:00.000Z,82.03172609918037,21,5,0,30.055085684657364,57.15254216716996,16.11891200493577,2.058938506096818,5,0,0,0,1860,1,0,19,3,0,0,0,1,30,659,2023-09-28,2023-09-28,21,Moderate
40.77615793145174,-74.16865518918907,2023-04-06T09:14:00.000Z,78.03507931934759,9,5,0,17.440640831362153,79.2585543073904,37.12034967098216,0.3692142800420619,5,0,1,0,3280,0,0,29,3,0,0,0,0,45,660,2023-04-06,2023-04-06,9,Moderate
40.83858091669381,-74.06264809247605,2023-06-05T20:01:00.000Z,66.72254386411038,20,2,0,20.8229219412602,53.696789822389924,4.800109984675522,4.072137636095513,3,0,0,0,19468,0,0,21,6,0,0,0,0,20,661,2023-06-05,2023-06-05,20,Moderate
40.77866032955075,-73.70941108161885,2023-05-19T22:05:00.000Z,64.07055793386412,22,6,0,17.138044952534127,45.581603925729155,6.7889375899149185,2.1260162156873217,4,0,0,0,26354,0,0,20,4,0,0,0,2,7,662,2023-05-19,2023-05-19,22,Moderate
40.86975847815061,-73.85727805838906,2023-05-02T16:59:00.000Z,67.7834863464467,16,3,0,24.749091189203853,38.284011989173905,30.35727794458726,1.6545921369693404,4,0,0,1,1459,0,0,22,1,0,0,1,1,43,663,2023-05-02,2023-05-02,16,Moderate
40.88776492893411,-74.18442545360331,2023-01-20T11:42:00.000Z,54.598062801841024,11,6,0,19.96031739888183,49.676932562428334,8.70663504263753,0.7478501583212672,1,0,0,0,13817,0,0,20,1,0,0,1,3,46,664,2023-01-20,2023-01-20,11,Low
40.68377870736239,-73.92665215896393,2023-07-09T13:50:00.000Z,52.09438578053781,13,1,1,17.529057745605257,39.641315118205824,13.368611734830393,1.26344315167829,3,0,0,0,21292,1,0,14,6,0,0,0,0,20,665,2023-07-09,2023-07-09,13,Low
40.85066030473128,-74.06400069732783,2023-02-09T07:43:00.000Z,67.89183673118725,7,5,0,3.4348163222631527,45.161151832756744,37.60936771491558,2.1046991179662515,4,1,0,0,20979,1,0,12,2,0,0,0,2,12,666,2023-02-09,2023-02-09,7,Moderate
40.85645724547923,-73.83892838227204,2023-01-26T12:02:00.000Z,58.65714152310597,12,5,0,24.05377106943708,55.33280264958792,32.86586388658,2.8458041667084735,2,0,0,0,4848,0,0,20,2,0,0,0,2,9,667,2023-01-26,2023-01-26,12,Moderate
40.705595795663925,-73.99744865273622,2023-10-09T13:06:00.000Z,53.003024716346914,13,2,0,18.9510159685716,56.36141504738663,35.587749013102396,1.7863950226184102,4,0,0,0,23131,1,0,21,1,0,0,1,1,45,668,2023-10-09,2023-10-09,13,Low
40.611991637464115,-73.99317866254069,2023-06-30T23:04:00.000Z,73.28229690184622,23,6,0,14.183696286915747,43.71608189489791,4.414202262315019,3.36628622170115,4,0,1,1,6630,0,0,15,7,0,0,0,1,48,669,2023-06-30,2023-06-30,23,Moderate
40.775785987654906,-73.92911951786623,2023-10-08T20:29:00.000Z,60.024275016907865,20,1,1,24.791225577975013,55.914859600440664,28.587497977398165,2.2356458803269676,4,0,0,0,24925,1,0,12,2,0,0,0,0,42,670,2023-10-08,2023-10-08,20,Moderate
40.76348311020035,-74.12983774090324,2023-03-31T17:34:00.000Z,69.20699631018479,17,6,0,16.403959912331974,36.61223929427238,8.558469233631815,1.885814529990949,5,0,0,0,27248,0,0,17,6,0,0,0,1,2,671,2023-03-31,2023-03-31,17,Moderate
40.6245230796624,-74.06081575916868,2023-05-23T00:27:00.000Z,50.56395737830235,0,3,0,5.711934718825031,47.26844151370657,36.37441306899872,1.5354655808540316,2,0,1,1,5963,0,1,15,2,0,0,0,2,22,672,2023-05-23,2023-05-23,0,Low
40.675804675453165,-73.72641926854988,2023-04-26T02:08:00.000Z,58.12985900300502,2,4,0,31.5335182340005,70.12893483337163,18.196264115295886,0.18275606132014285,5,0,1,1,10021,1,0,20,6,0,0,0,1,32,673,2023-04-26,2023-04-26,2,Moderate
40.703768851259916,-74.16909576965539,2023-05-09T14:42:00.000Z,71.32454216642302,14,3,0,19.262064163524112,65.10559903447972,11.494146469679869,0.5881847645955893,4,0,0,0,3384,0,0,20,2,0,0,0,0,44,674,2023-05-09,2023-05-09,14,Moderate
40.82105732391828,-73.79717559731833,2023-11-22T23:25:00.000Z,58.40960725111355,23,4,0,27.47148412116485,26.375909041603602,24.055048457726418,2.3547268346052843,2,0,1,0,16620,0,0,17,1,0,0,0,2,9,675,2023-11-22,2023-11-22,23,Moderate
40.69858446094212,-73.97497068028689,2023-10-01T03:14:00.000Z,66.23479809164594,3,1,1,21.330263942820725,83.81178205921918,34.49521538097096,0.5110832499410065,2,1,0,0,13776,1,0,17,2,0,0,0,1,28,676,2023-10-01,2023-10-01,3,Moderate
40.850935741352394,-74.04802679937964,2023-11-02T03:34:00.000Z,62.573187231879665,3,5,0,20.994700766070324,39.609388314276586,8.17866880790302,2.683809831568993,5,0,1,1,23351,0,0,21,3,0,0,1,1,31,677,2023-11-02,2023-11-02,3,Moderate
40.88002478682032,-74.12972351621082,2023-12-28T20:36:00.000Z,74.04017554761315,20,5,0,11.012514190420163,52.4990658527038,21.88112585697791,0.9428379160484717,4,1,0,0,13901,0,0,30,4,0,0,0,2,34,678,2023-12-28,2023-12-28,20,Moderate
40.80409114395587,-73.81342906304067,2023-01-07T16:07:00.000Z,66.39887232839128,16,7,1,13.42575972992635,55.98215736331086,18.809959426399047,4.182795272958401,2,0,1,1,9947,1,0,17,1,0,0,0,0,44,679,2023-01-07,2023-01-07,16,Moderate
40.87284731299344,-74.16345921898649,2023-05-20T04:38:00.000Z,59.19351697446049,4,7,1,21.716260199511645,49.60135279267452,19.624387532469576,1.3295405529576567,1,0,0,0,29755,0,0,24,1,0,0,0,0,28,680,2023-05-20,2023-05-20,4,Moderate
40.787618362073694,-73.83647161919231,2023-09-12T06:35:00.000Z,68.07676653401114,6,3,0,28.712341950480877,76.69391842142633,11.110561979090203,2.1193520252400813,2,0,0,0,23851,1,0,21,5,0,1,1,0,47,681,2023-09-12,2023-09-12,6,Moderate
40.63369755632679,-73.9811693359259,2023-11-21T00:30:00.000Z,73.91303686869756,0,3,0,18.306801596222996,30.36937454114682,37.222481081422906,2.816702137990081,3,0,0,0,5138,0,0,22,2,1,0,0,1,18,682,2023-11-21,2023-11-21,0,Moderate
40.83967826062613,-74.19392161426131,2023-12-06T14:12:00.000Z,72.93818467143815,14,4,0,13.717682523467905,31.299189138130178,9.78029989377701,0.9927834424333771,2,0,0,0,16987,1,0,15,3,0,0,1,3,21,683,2023-12-06,2023-12-06,14,Moderate
40.56042315671236,-74.11931859947231,2023-08-23T03:39:00.000Z,57.23500859507,3,4,0,18.50576433766541,70.6943438965859,10.959624018903602,2.120121017715765,2,1,0,0,26497,1,0,13,3,0,0,0,0,47,684,2023-08-23,2023-08-23,3,Moderate
40.69197553388685,-73.91966085253053,2023-05-07T22:37:00.000Z,53.672150487322554,22,1,1,21.567824618572594,68.24608154540664,34.19702626044285,1.2194944083153423,5,0,1,1,20995,1,0,25,2,0,0,0,1,12,685,2023-05-07,2023-05-07,22,Low
40.56704768651532,-74.15254103158917,2023-10-18T18:32:00.000Z,71.55403829850238,18,4,0,27.814065281433855,79.41268903956646,8.461145034536548,1.0391468251209874,2,0,0,0,28753,0,0,12,7,0,1,0,1,22,686,2023-10-18,2023-10-18,18,Moderate
40.7460877752924,-73.90239358293657,2023-05-03T05:09:00.000Z,81.09520665775973,5,4,0,30.639021028807708,78.32466198371836,2.219628842842427,0.5467085344799855,5,1,0,0,9990,0,0,25,4,0,0,0,0,35,687,2023-05-03,2023-05-03,5,Moderate
40.53967123983489,-73.8238010588481,2023-07-17T23:41:00.000Z,76.21861504794252,23,2,0,9.099160353754012,71.81045755883136,39.29058245422785,0.08654529708521305,1,0,1,0,21112,1,0,13,2,0,0,0,1,32,688,2023-07-17,2023-07-17,23,Moderate
